reference_date,rate
11-08-2022,0.647
12-08-2022,0.642
15-08-2022,0.645
16-08-2022,0.644
17-08-2022,0.646
18-08-2022,0.645
19-08-2022,0.644
22-08-2022,0.642
23-08-2022,0.639
24-08-2022,0.637
25-08-2022,0.639
26-08-2022,0.661
29-08-2022,0.646
30-08-2022,0.638
31-08-2022,0.638
01-09-2022,0.639
02-09-2022,0.637
05-09-2022,0.633
06-09-2022,0.640
07-09-2022,0.641
08-09-2022,0.642
09-09-2022,0.642
12-09-2022,0.647
13-09-2022,0.646
14-09-2022,0.648
15-09-2022,0.648
16-09-2022,0.645
19-09-2022,0.647
20-09-2022,0.642
21-09-2022,1.640
22-09-2022,1.638
23-09-2022,1.639
26-09-2022,1.641
27-09-2022,1.643
28-09-2022,1.643
29-09-2022,1.639
30-09-2022,1.645
03-10-2022,1.642
04-10-2022,1.646
05-10-2022,1.635
06-10-2022,1.636
07-10-2022,1.634
10-10-2022,1.634
11-10-2022,1.640
12-10-2022,1.635
13-10-2022,1.635
14-10-2022,1.634
17-10-2022,1.635
18-10-2022,1.638
19-10-2022,1.642
20-10-2022,1.634
21-10-2022,1.639
24-10-2022,1.638
25-10-2022,1.638
26-10-2022,1.642
27-10-2022,1.640
28-10-2022,1.639
31-10-2022,1.638
01-11-2022,1.633
02-11-2022,1.634
03-11-2022,1.634
04-11-2022,1.635
07-11-2022,1.639
08-11-2022,1.641
09-11-2022,1.647
10-11-2022,1.642
11-11-2022,1.633
14-11-2022,1.642
15-11-2022,1.641
16-11-2022,1.635
17-11-2022,1.640
18-11-2022,1.636
21-11-2022,1.632
22-11-2022,1.636
23-11-2022,1.633
24-11-2022,1.635
25-11-2022,1.637
28-11-2022,1.642
29-11-2022,1.643
30-11-2022,2.378
01-12-2022,2.371
02-12-2022,2.376
05-12-2022,2.373
06-12-2022,2.381
07-12-2022,2.373
08-12-2022,2.372
09-12-2022,2.373
12-12-2022,2.376
13-12-2022,2.371
14-12-2022,2.377
15-12-2022,2.382
16-12-2022,2.380
19-12-2022,2.381
20-12-2022,2.375
21-12-2022,2.366
22-12-2022,2.378
23-12-2022,2.375
27-12-2022,2.379
28-12-2022,2.376
29-12-2022,2.375
30-12-2022,-9.038
02-01-2023,2.372
03-01-2023,2.373
04-01-2023,2.383
05-01-2023,2.379
09-01-2023,2.384
10-01-2023,2.383
11-01-2023,2.385
12-01-2023,2.388
13-01-2023,2.380
16-01-2023,2.383
17-01-2023,2.396
18-01-2023,2.388
19-01-2023,2.390
20-01-2023,2.390
23-01-2023,2.394
24-01-2023,2.394
25-01-2023,2.394
26-01-2023,2.395
27-01-2023,2.392
30-01-2023,2.393
31-01-2023,2.395
01-02-2023,2.397
02-02-2023,2.394
03-02-2023,2.394
06-02-2023,2.375
07-02-2023,2.389
08-02-2023,2.384
09-02-2023,2.384
10-02-2023,2.387
13-02-2023,2.397
14-02-2023,2.393
15-02-2023,2.891
16-02-2023,2.891
17-02-2023,2.894
20-02-2023,2.893
21-02-2023,2.903
22-02-2023,2.899
23-02-2023,2.899
24-02-2023,2.899
27-02-2023,2.898
28-02-2023,2.897
01-03-2023,2.896
02-03-2023,2.897
03-03-2023,2.897
06-03-2023,2.893
07-03-2023,2.892
08-03-2023,2.896
09-03-2023,2.893
10-03-2023,2.907
13-03-2023,2.897
14-03-2023,2.896
15-03-2023,2.896
16-03-2023,2.896
17-03-2023,2.894
20-03-2023,2.892
21-03-2023,2.893
22-03-2023,2.896
23-03-2023,2.890
24-03-2023,2.893
27-03-2023,2.890
28-03-2023,2.890
29-03-2023,2.889
30-03-2023,2.889
31-03-2023,2.876
03-04-2023,2.883
04-04-2023,2.890
05-04-2023,2.888
06-04-2023,2.891
11-04-2023,2.890
12-04-2023,2.889
13-04-2023,2.890
14-04-2023,2.893
17-04-2023,2.895
18-04-2023,2.895
19-04-2023,2.889
20-04-2023,2.892
21-04-2023,2.894
24-04-2023,2.895
25-04-2023,2.897
26-04-2023,2.895
27-04-2023,2.898
28-04-2023,2.900
02-05-2023,2.897
03-05-2023,3.383
04-05-2023,3.394
05-05-2023,3.392
08-05-2023,3.390
09-05-2023,3.388
10-05-2023,3.384
11-05-2023,3.386
12-05-2023,3.387
15-05-2023,3.387
16-05-2023,3.388
17-05-2023,3.388
19-05-2023,3.385
22-05-2023,3.387
23-05-2023,3.388
24-05-2023,3.396
25-05-2023,3.400
26-05-2023,3.391
29-05-2023,3.390
30-05-2023,3.390
31-05-2023,3.390
01-06-2023,3.390
02-06-2023,3.390
05-06-2023,3.390
07-06-2023,3.393
08-06-2023,3.389
09-06-2023,3.391
12-06-2023,3.392
13-06-2023,3.393
14-06-2023,3.388
15-06-2023,3.389
16-06-2023,3.388
19-06-2023,3.391
20-06-2023,3.391
21-06-2023,3.388
22-06-2023,3.395
26-06-2023,3.396
27-06-2023,3.396
28-06-2023,3.390
29-06-2023,3.391
30-06-2023,3.392
03-07-2023,3.390
04-07-2023,3.389
05-07-2023,3.637
06-07-2023,3.640
07-07-2023,3.644
10-07-2023,3.644
11-07-2023,3.635
12-07-2023,3.637
13-07-2023,3.641
14-07-2023,3.640
17-07-2023,3.645
18-07-2023,3.644
19-07-2023,3.638
20-07-2023,3.637
21-07-2023,3.643
24-07-2023,3.647
25-07-2023,3.644
26-07-2023,3.646
27-07-2023,3.645
28-07-2023,3.645
31-07-2023,3.645
01-08-2023,3.644
02-08-2023,3.642
